animal_type,weight_kg,height_cm,age_years,number_of_friends,birth_date,birth_unix,color,can_fly,can_swim,can_run,watches_youtube,daily_food_grams,popularity_score,social_media
dog,11.672557216759344,76.93239737739718,3,7,2022-02-09,1644364800,gray,True,False,False,False,68.96557756693704,9.644828105688964,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
fish,15.68704518829898,89.85267656425229,16,2,2009-01-17,1232150400,blue,False,False,True,True,80.4074316957112,7.5830921858766684,Humans tapping on the glass again. Very original.
bird,39.36963415571833,54.26774714558678,15,9,2010-01-16,1263600000,gray,False,True,True,False,62.68121635267835,6.8590356824209,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,12.946862450791969,86.31819606634407,3,7,2022-01-16,1642291200,mixed,False,False,False,False,83.69517954295002,9.263356662804025,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
bird,40.81241640689171,59.825685778666596,10,5,2015-01-27,1422316800,gray,False,True,True,False,63.07633411267702,8.143536564909562,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
bird,19.12183367529262,74.61281606508268,12,7,2013-01-12,1357948800,gray,True,True,True,False,89.04530799442858,10.0,"Singing since 5am. The neighborhood loves me, I'm sure of it."
dog,6.511834999282952,85.26167501511767,2,9,2023-01-03,1672704000,mixed,False,False,True,False,100.2683485640299,8.857830827445893,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
fish,16.26565212881633,75.04073700240782,18,1,2007-01-19,1169164800,blue,False,False,False,True,76.61233902866184,10.0,Watched the humans watching that ocean movie. So many inaccuracies.
fish,18.80328243259399,77.27193691152203,12,2,2013-12-01,1385856000,blue,True,False,True,True,95.10250455220593,8.89313529776138,Watched 'Finding Nemo' for the 100th time. Still upset about the inaccurate portrayal of marine life. 🎬
dog,6.001153825470894,92.22869326552903,4,7,2021-12-17,1639699200,green,True,False,False,True,92.94215908272206,7.517350967464575,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
turtle,56.372816023521565,40.48305648112176,9,1,2016-01-09,1452297600,mixed,True,False,True,True,57.49729113653072,6.93199851417391,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,4.123434555751183,97.00153995273874,6,6,2019-12-15,1576368000,red,False,True,False,False,97.01437130374727,5.714296661194699,Watched a great film last night about mice. Would watch again! 🐭🎬
cat,7.511941475493767,83.71323011262699,2,4,2023-01-14,1673654400,red,False,True,False,False,80.18050721396546,7.402879838856201,That movie with the orange cat was completely unrealistic. We're much more cunning.
turtle,70.98915479468282,11.407374567765215,9,1,2016-01-12,1452556800,mixed,False,False,True,True,50.39223056600353,2.8409603108471093,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
cat,3.811896970873507,92.4502832846305,2,4,2023-02-01,1675209600,red,True,True,False,False,98.00608727463236,7.417732226852649,Humans think these 'cat movies' represent us accurately. How disappointing.
fish,16.163527048752677,79.27447133683137,16,2,2009-02-15,1234656000,blue,True,False,False,False,111.60299512213408,9.444881191806248,Humans tapping on the glass again. Very original.
fish,23.736402778739297,68.01304880034549,17,1,2008-01-13,1200182400,gray,True,False,True,True,59.77855289516741,8.859878551196864,Humans tapping on the glass again. Very original.
bird,30.775801480547806,56.98066736935983,12,7,2013-01-03,1357171200,gray,False,False,True,False,79.11105979151247,9.07191080560688,Performed my song on a stage of branches this morning. The audience went wild! 🎭
turtle,53.69673049530579,36.30958479770697,7,5,2018-02-03,1517616000,mixed,True,False,False,False,73.47647474050713,5.017311355238958,Made it across the room today. #SpeedDemon
bird,40.63515669398396,48.94600233177564,14,11,2011-01-26,1296000000,gray,True,True,True,False,86.38375864030976,5.895397972177465,Watched that new avian documentary. The cinematography was stunning! 🎬
fish,18.64159827665324,71.32344978423544,15,4,2010-02-24,1266969600,blue,True,False,False,True,78.18136896711677,10.0,Three laps around the castle. New personal record.
fish,14.671280759479338,90.4154517801827,11,1,2014-01-21,1390262400,blue,False,False,True,True,83.56726856136069,7.323067008091186,Watched 'Finding Nemo' for the 100th time. Still upset about the inaccurate portrayal of marine life. 🎬
turtle,37.69527757487076,54.44552969929863,7,5,2018-02-20,1519084800,green,True,False,True,True,74.27818924820204,6.919160287743757,Still thinking about that lettuce from last week. Good times.
cat,4.645350052452082,104.37634344420462,2,4,2023-12-23,1703289600,red,False,True,True,False,79.7968994406853,5.115967965564241,Watched a great film last night about mice. Would watch again! 🐭🎬
bird,27.18509679283716,73.01080725564054,13,9,2012-02-07,1328572800,gray,True,True,True,True,82.75440874259891,9.5020017814888,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
turtle,58.648831199424336,27.3155070444408,6,3,2019-01-03,1546473600,mixed,True,False,True,True,58.50380717847638,4.969251598858281,Watched the same leaf float by. Twice. Exciting day.
bird,41.13985175096278,59.86244897479563,10,5,2015-12-03,1449100800,gray,True,True,True,False,76.09027795792424,10.0,Theater critics loved my dawn performance. Five star reviews! 🎭
bird,41.10837472879806,56.19772897105266,14,11,2011-01-04,1294099200,gray,True,False,True,False,79.59636681115671,8.636957493199452,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
turtle,42.98918473355816,45.5266123503458,4,1,2021-02-13,1613174400,red,True,True,True,True,72.08359955648916,7.36037210566726,Moved three inches to the left. That's enough productivity for today.
turtle,41.96757761442876,48.06448206978624,7,5,2018-01-18,1516233600,mixed,True,False,False,True,53.07391661357595,8.115662705458071,Moved three inches to the left. That's enough productivity for today.
fish,10.932842209132273,88.37448834238317,12,2,2013-12-12,1386806400,blue,False,False,False,True,103.1763913997927,8.789632851647779,The other fish don't appreciate my scales in this lighting.
cat,5.006053585530921,92.91743017353177,8,6,2017-12-18,1513555200,gray,False,True,True,False,111.4380510949456,7.331642822126244,Spent all day judging everyone. It was exhausting being this superior.
bird,37.07778320926197,60.66309675087431,13,9,2012-02-10,1328832000,gray,False,True,True,False,75.55127565313717,10.0,My singing was featured in the background of that new nature film. #MovieStar
turtle,42.93324821120287,50.44334596375552,4,1,2021-01-14,1610582400,blue,False,False,True,True,64.25516693179416,8.092944258575578,Made it across the room today. #SpeedDemon
turtle,35.19850760160407,63.00766943541993,7,5,2018-12-16,1544918400,mixed,True,False,False,True,77.0796696705739,8.64018892254538,Humans always rushing in movies. What's the hurry? Life is long.
turtle,68.85828763699779,20.53953477208733,5,1,2020-01-23,1579737600,mixed,False,False,False,False,41.282659558344015,5.1859473781863406,Made it across the room today. #SpeedDemon
dog,7.8845293808405135,87.14168171821564,3,7,2022-02-19,1645228800,green,True,True,False,False,103.09817955459856,8.222742862511847,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
turtle,48.876407987326175,33.27430499798227,9,1,2016-12-21,1482278400,mixed,True,False,False,True,63.80400261264083,5.095186210912597,Moved three inches to the left. That's enough productivity for today.
bird,26.268563665938707,64.82969534643424,11,5,2014-12-02,1417478400,gray,False,True,True,False,74.2716893246271,9.443506081505364,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
dog,5.999768591541228,103.36287622796951,4,7,2021-02-12,1613088000,green,False,False,False,False,80.98649820876008,5.351777868736701,Made a new friend at the park today! BEST DAY EVER!!!
bird,37.215048011690904,60.24100623313385,13,9,2012-12-17,1355702400,gray,False,True,True,False,71.0470708548857,6.705099719725422,Watched that new avian documentary. The cinematography was stunning! 🎬
cat,1.5020778294208919,98.79355605831506,4,2,2021-12-16,1639612800,gray,False,True,True,False,98.23982571619055,9.039275377448552,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
bird,38.99482832121315,60.15567870907748,11,5,2014-12-25,1419465600,blue,True,True,True,False,49.48577859607484,9.32229783471045,Watched that new avian documentary. The cinematography was stunning! 🎬
bird,32.14439572676465,61.59199117795855,13,9,2012-02-20,1329696000,gray,False,True,True,False,73.42513454627586,9.633689221166998,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,9.193939527479227,89.53516794995994,5,9,2020-12-25,1608854400,green,False,False,False,False,97.41624089442459,8.659350654325937,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
bird,27.984242675625676,68.33989054848843,15,9,2010-01-05,1262649600,gray,True,True,True,False,57.30045133648364,10.0,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
bird,33.634188001978465,57.584251757591986,12,7,2013-12-05,1386201600,gray,False,True,True,False,73.30157625196435,8.189301335314397,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
bird,24.857428685445615,65.72684901131024,9,7,2016-12-16,1481846400,gray,True,True,True,False,82.21797350643504,8.239563612447096,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,10.530260145970274,89.54954377242234,1,11,2024-12-19,1734566400,green,True,False,True,True,71.56954288243391,7.105129581518566,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
turtle,41.11837353625653,50.763510796288486,8,3,2017-02-21,1487635200,mixed,False,False,True,False,75.57247861318064,6.434205108458327,Planned my route to the food bowl. Execution scheduled for tomorrow.
dog,3.5469399443888356,94.556191532947,5,9,2020-01-26,1579996800,mixed,False,False,False,False,104.63870368870407,7.377321673455505,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
dog,11.850970045136677,88.4580933287458,2,9,2023-02-22,1677024000,green,True,False,True,False,113.93462597354952,9.98638172119335,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
cat,9.874332557517953,86.26480158442072,6,6,2019-02-27,1551225600,red,False,True,True,False,99.27478718451823,7.988604578900477,Humans think these 'cat movies' represent us accurately. How disappointing.
bird,34.52844819858171,62.5080079603296,12,7,2013-12-18,1387324800,gray,True,True,True,False,63.17007437694961,9.458167668594756,Found the perfect branch today. #HomeImprovement
bird,29.62062255498428,58.426187069262326,14,11,2011-02-05,1296864000,gray,False,True,True,False,79.2728942407074,8.38066115819462,Watched that new avian documentary. The cinematography was stunning! 🎬
bird,26.827157091062755,61.42967457457837,13,9,2012-12-27,1356566400,red,False,True,True,False,85.44521142891837,8.839054153738736,"Singing since 5am. The neighborhood loves me, I'm sure of it."
fish,18.173690807905157,71.59278318945796,20,4,2005-01-07,1105056000,gray,True,False,False,True,88.5719099957526,10.0,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
fish,18.016571056357503,78.43761736602217,11,1,2014-01-12,1389484800,blue,False,False,True,True,87.0349364622933,7.908576377762921,"Same bowl, different day. #AquariumLife"
bird,31.59192729721707,55.36729954343018,11,5,2014-01-15,1389744000,gray,False,True,True,False,85.97797873467245,6.987066089625371,Flying scenes in movies never get the aerodynamics right. #BadPhysics
bird,10.908966952360835,95.61677329409991,15,9,2010-12-24,1293148800,gray,False,True,True,True,89.1626398918168,6.709187193231535,Found the perfect branch today. #HomeImprovement
dog,2.319349577017949,105.73708203083902,4,7,2021-02-15,1613347200,green,True,False,False,True,96.75517902044932,4.660382081388163,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
turtle,54.511950852769125,36.56618558226826,4,1,2021-01-20,1611100800,mixed,False,False,False,True,57.44844289625228,6.19694479000839,Still thinking about that lettuce from last week. Good times.
fish,19.004334031390687,81.83075896023612,16,2,2009-02-06,1233878400,green,True,False,True,True,85.20524010453865,8.977265913947361,Three laps around the castle. New personal record.
turtle,40.14240484673037,47.57088488922006,4,1,2021-01-19,1611014400,mixed,False,False,False,True,80.50417669028536,7.183447850485487,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
bird,21.89404968358098,79.52140448224203,12,7,2013-12-21,1387584000,gray,True,True,True,False,86.79827790787398,8.541808033430259,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,8.326872057926773,88.48244228644724,5,9,2020-12-22,1608595200,green,True,False,False,False,115.7799792504601,7.627294287505104,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
cat,4.163306723524592,94.75288548746526,5,4,2020-12-27,1609027200,red,False,True,True,False,88.56463072521903,6.923758045105606,Spent all day judging everyone. It was exhausting being this superior.
bird,41.38676058866331,49.36373707449872,9,7,2016-01-03,1451779200,gray,True,True,True,False,51.28409738147746,6.989023738364674,Flying scenes in movies never get the aerodynamics right. #BadPhysics
fish,14.64972838797329,78.85862983432223,12,2,2013-02-25,1361750400,blue,False,False,True,True,91.27110976026343,9.238755633218803,Humans tapping on the glass again. Very original.
cat,6.527899814614293,95.08257906071864,7,8,2018-12-01,1543622400,red,False,True,False,True,85.58050106637822,7.5530848720029775,Another day of being misunderstood by my human staff. They'll learn eventually.
fish,22.95132627401366,69.75379720257449,10,1,2015-02-14,1423872000,blue,True,False,True,True,72.58917060872933,8.145800010582212,Watched 'Finding Nemo' for the 100th time. Still upset about the inaccurate portrayal of marine life. 🎬
cat,4.58113793654802,93.18683636121823,6,6,2019-02-19,1550534400,red,False,False,True,False,75.27006771202626,7.09300507174966,Sitting in the window judging passersby. My theatrical viewing experience.
